"Port","Commodity","Region","Mode","State","trade_type","Tons_2019","Value_2019","Tons_2021","Value_2021","Tons_2022","Value_2022"
"Charleston","62 Apparel Articles And Accessories, Not Knit Etc.","South/Central America",3,"SC","Export",0.00872806437389771,3.634085,0.0272912257495591,2.41187,0.0404394841269841,1.10203
"Charleston","62 Apparel Articles And Accessories, Not Knit Etc.","South/Central America",3,"SC","Import",1.98412698412698e-06,0.00085,0.00175529100529101,0.705929,0,0.350912
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Africa",3,"SC","Export",0.137621031746032,1.884642,0.277070987654321,5.931809,0.124710427689594,3.232989
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Africa",3,"SC","Import",0.0162142857142857,0.503125,0.0162863756613757,1.585509,0,2.203271
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Asia",3,"SC","Export",2.34456316137566,14.964328,1.79314891975309,14.74139,1.13478328924162,19.758318
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Asia",3,"SC","Import",15.1983238536155,760.568717,20.1582891313933,1014.851221,0,924.374596
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Asia",4,"SC","Import",15.1983238536155,760.568717,NA,NA,19.8362205687831,0
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Australia and Oceania",3,"SC","Export",0.0368014770723104,2.200369,0.027438602292769,10.900002,0.0105327380952381,2.747745
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Australia and Oceania",3,"SC","Import",0.000246252204585538,0.025283,0.00207947530864198,0.355942,0,1.307652
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Europe",3,"SC","Export",0.239616071428571,11.29492,0.411186287477954,16.921691,0.257158619929453,14.104682
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Europe",3,"SC","Import",0.672117835097002,84.702107,0.767759810405644,98.083758,0,100.753364
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","Europe",4,"SC","Import",0.672117835097002,84.702107,NA,NA,0.770735670194004,0
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","South/Central America",3,"SC","Export",0.541759700176367,12.727538,0.692124228395062,28.419432,0.295261904761905,5.304126
"Charleston","63 Textile Art Nesoi; Needlecraft Sets; Worn Text Art","South/Central America",3,"SC","Import",0.0536694223985891,0.543369,0.0238125,0.827673,0,1.424503
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Africa",3,"SC","Export",0.000334545855379189,0.021065,0.00354287918871252,0.092859,0.0109940476190476,0.166262
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Africa",3,"SC","Import",0.00104728835978836,0.165814,0.000804453262786596,0.207514,0,0.634839
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Asia",3,"SC","Export",0.0145454144620811,1.47674,0.00342735890652557,0.669606,0.00373412698412698,0.573402
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Asia",3,"SC","Import",4.22737808641975,644.898076,3.47708553791887,528.745948,0,1203.95939
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Asia",4,"SC","Import",4.22737808641975,644.898076,3.47708553791887,528.745948,7.35006900352734,0
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Australia and Oceania",3,"SC","Export",0.00345778218694885,0.675428,0.00153593474426808,0.410876,0.00466622574955908,0.725445
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Europe",3,"SC","Export",0.0137862654320988,2.403885,0.00449702380952381,1.146519,0.002730930335097,0.373819
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Europe",3,"SC","Import",0.0518090828924162,14.808709,0.0716164021164021,18.087542,0,42.53671
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","Europe",4,"SC","Import",0.0518090828924162,14.808709,NA,NA,0.14135405643739,0
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","North America",3,"SC","Export",0.0098505291005291,2.891416,NA,NA,NA,NA
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","South/Central America",3,"SC","Export",0.0489134700176367,9.30299,0.0412504409171076,2.01614,0.00817272927689594,0.47667
"Charleston","64 Footwear, Gaiters Etc. And Parts Thereof","South/Central America",3,"SC","Import",0.153796847442681,38.721529,0.0952832892416226,23.071355,0,11.256427
"Charleston","65 Headgear And Parts Thereof","Africa",3,"SC","Export",0.000169201940035273,0.043762,0.00113084215167549,0.155751,0.000934634038800705,0.194873
"Charleston","65 Headgear And Parts Thereof","Africa",3,"SC","Import",0.00859292328042328,1.111745,0.0135319664902998,1.666507,0,0.947832
"Charleston","65 Headgear And Parts Thereof","Asia",3,"SC","Export",0.000936177248677249,0.30462,0.000180004409171076,0.035732,0.00449085097001764,0.56583
"Charleston","65 Headgear And Parts Thereof","Asia",3,"SC","Import",0.18717934303351,24.549123,0.180517967372134,26.217055,0.264533179012346,45.938123
"Charleston","65 Headgear And Parts Thereof","Australia and Oceania",3,"SC","Export",0.000126873897707231,0.021617,0.0017391975308642,0.179507,0.000315365961199295,0.233468
"Charleston","65 Headgear And Parts Thereof","Australia and Oceania",3,"SC","Import",0.00136838624338624,0.482774,NA,NA,0,0.003932
"Charleston","65 Headgear And Parts Thereof","Europe",3,"SC","Export",0.000802469135802469,0.505899,0.00084347442680776,0.396585,0.000795524691358025,0.116656
"Charleston","65 Headgear And Parts Thereof","Europe",3,"SC","Import",0.00662885802469136,3.062608,0.010725639329806,4.190032,0,3.438405
"Charleston","65 Headgear And Parts Thereof","South/Central America",3,"SC","Export",0.000628858024691358,0.237912,0.00540972222222222,0.287032,0.000423500881834215,0.11235
"Charleston","65 Headgear And Parts Thereof","South/Central America",3,"SC","Import",5.89726631393298e-05,0.024654,NA,NA,0,0.0023
"Charleston","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","Asia",3,"SC","Export",8.75220458553792e-05,0.023943,1.10229276895944e-05,0.0042,0.000186838624338624,0.005581
"Charleston","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","Asia",3,"SC","Import",0.187054122574956,7.14205,0.460641313932981,15.020556,0,23.048526
"Charleston","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","Australia and Oceania",3,"SC","Export",0.000174933862433862,0.017803,0.000214726631393298,0.067945,1.09126984126984e-05,0.00657
"Charleston","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","Europe",3,"SC","Export",0.000688381834215168,0.048624,5.79805996472663e-05,0.005245,0.00010978835978836,0.013328
"Charleston","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","Europe",3,"SC","Import",0.00444587742504409,0.523544,0.00125925925925926,0.118682,0,0.417683
"Charleston","66 Umbrellas, Walking-sticks, Riding-crops Etc, Parts","South/Central America",3,"SC","Export",5.53350970017637e-05,0.008665,NA,NA,NA,NA
"Charleston","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Asia",3,"SC","Export",0.00215597442680776,0.332934,0.00108190035273369,0.178657,0.00321241181657848,0.470243
"Charleston","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Asia",3,"SC","Import",0.191978395061728,10.909169,0.249769841269841,13.159639,0,44.023513
"Charleston","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Australia and Oceania",3,"SC","Export",0.000107253086419753,0.005572,0.000444775132275132,0.028496,4.2879188712522e-05,0.006517
"Charleston","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Europe",3,"SC","Export",0.00340509259259259,0.626151,0.0027580467372134,0.392095,0.00425352733686067,0.267358
"Charleston","67 Prep Feathers, Down Etc; Artif Flowers; H Hair Art","Europe",3,"SC","Import",2.98721340388007e-05,0.002411,0.000110780423280423,0.010981,0,0.000551
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Africa",3,"SC","Export",0.01649680335097,0.652296,0.0117322530864198,0.334909,0.00426157407407407,0.331237
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Africa",3,"SC","Import",0.104881834215168,1.179988,0.108874228395062,1.263812,0,2.167755
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Asia",3,"SC","Export",0.155124889770723,6.910189,0.322091159611993,15.507705,0.240079475308642,20.533029
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Asia",3,"SC","Import",4.75151421957672,61.738444,8.79796538800706,102.109819,9.90967427248677,111.769149
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Asia",4,"SC","Import",4.75151421957672,61.738444,NA,NA,9.90967427248677,111.769149
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Australia and Oceania",3,"SC","Export",0.172574845679012,1.522218,0.058642967372134,1.861789,0.10613602292769,7.157144
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Australia and Oceania",3,"SC","Import",0.000124559082892416,0.003191,NA,NA,0,0.047283
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Europe",3,"SC","Export",1.36767019400353,10.30608,0.575305776014109,10.479785,0.197753306878307,17.77089
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Europe",3,"SC","Import",1.84097894620811,110.261731,2.94263613315697,100.341457,3.22330511463845,106.920791
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","Europe",4,"SC","Import",1.84097894620811,110.261731,NA,NA,3.22330511463845,106.920791
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","North America",3,"SC","Export",0.00239594356261023,0.045696,NA,NA,NA,NA
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","North America",3,"SC","Import",0.00195745149911817,0.046114,NA,NA,0,0.013233
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","South/Central America",3,"SC","Export",0.317796847442681,8.357123,0.209664462081129,7.943743,0.154315365961199,9.390719
"Charleston","68 Art Of Stone, Plaster, Cement, Asbestos, Mica Etc.","South/Central America",3,"SC","Import",4.28894488536155,22.876071,5.21687114197531,32.568911,0,28.223458
"Charleston","69 Ceramic Products","Africa",3,"SC","Export",0.0300843253968254,2.411509,0.038810405643739,1.955773,0.0462364417989418,2.938083
"Charleston","69 Ceramic Products","Africa",3,"SC","Import",0.0145242504409171,0.63605,0.109014991181658,3.113944,0,2.470364
"Charleston","69 Ceramic Products","Asia",3,"SC","Export",0.370672288359788,14.064917,0.109692239858907,21.360563,0.161163249559083,30.407368
"Charleston","69 Ceramic Products","Asia",3,"SC","Import",5.08095491622575,77.324079,5.95378615520282,87.199728,0,128.155993
"Charleston","69 Ceramic Products","Asia",4,"SC","Import",5.08095491622575,77.324079,NA,NA,6.66936805555556,0
"Charleston","69 Ceramic Products","Australia and Oceania",3,"SC","Export",0.0514524911816579,1.402415,0.0280178571428571,1.116614,0.037542328042328,1.435308
"Charleston","69 Ceramic Products","Europe",3,"SC","Export",0.127212191358025,12.168162,0.198935956790123,21.936614,0.179771274250441,13.670543
"Charleston","69 Ceramic Products","Europe",3,"SC","Import",1.7963487654321,33.779258,6.16192140652557,131.379811,4.91812555114638,255.789299
"Charleston","69 Ceramic Products","South/Central America",3,"SC","Export",0.0535234788359788,4.033745,0.0470788139329806,3.009167,0.0623522927689594,3.734569
"Charleston","69 Ceramic Products","South/Central America",3,"SC","Import",0.378066468253968,4.13119,0.473019290123457,6.131319,0,3.148293
"Charleston","70 Glass And Glassware","Africa",3,"SC","Export",0.125365299823633,14.117758,0.157288249559083,11.585614,0.0444088403880071,13.720872
"Charleston","70 Glass And Glassware","Africa",3,"SC","Import",0.481631613756614,3.866744,0.572705136684303,6.883839,0,8.080047
"Charleston","70 Glass And Glassware","Asia",3,"SC","Export",0.700594576719577,61.699832,1.55138910934744,50.606455,0.936786816578483,32.4581
"Charleston","70 Glass And Glassware","Asia",3,"SC","Import",12.2234460978836,171.328531,11.0995444223986,185.677688,14.0514410273369,232.755074
"Charleston","70 Glass And Glassware","Asia",4,"SC","Export",0.700594576719577,61.699832,1.55138910934744,50.606455,NA,NA
"Charleston","70 Glass And Glassware","Australia and Oceania",3,"SC","Export",0.268293540564374,4.33256,0.328108686067019,5.762974,0.339531084656085,6.154111
"Charleston","70 Glass And Glassware","Europe",3,"SC","Export",1.95386618165785,49.081696,3.13060945767196,59.017198,1.26406779100529,39.465231
"Charleston","70 Glass And Glassware","Europe",3,"SC","Import",5.11852612433862,127.930927,4.38159457671958,135.705873,5.20068110670194,189.474537
"Charleston","70 Glass And Glassware","Europe",4,"SC","Export",1.95386618165785,49.081696,NA,NA,1.26406779100529,39.465231
"Charleston","70 Glass And Glassware","North America",3,"SC","Export",0.00634149029982363,0.05723,0.025629188712522,0.118416,0.0435790343915344,0.41031
"Charleston","70 Glass And Glassware","North America",3,"SC","Import",0.000243827160493827,0.003307,0.000144069664902998,0.015636,0,0.0066
"Charleston","70 Glass And Glassware","South/Central America",3,"SC","Export",2.80203990299824,20.979505,2.98977502204586,22.906285,1.92891578483245,17.742854
"Charleston","70 Glass And Glassware","South/Central America",3,"SC","Import",0.849908068783069,9.614891,0.965692901234568,10.693244,0,9.916799
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Africa",3,"SC","Import",0.0953267195767196,8.886462,0.0758668430335097,62.702555,0,16.91697
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Asia",3,"SC","Export",0.0647114197530864,11.607031,0.0157903439153439,4.035918,0.00365928130511464,9.810462
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Asia",3,"SC","Import",0.0987965167548501,100.54094,0.0585289902998236,37.86136,0,80.231812
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Australia and Oceania",3,"SC","Export",0.000203152557319224,0.115414,0.00390013227513228,0.674427,0.00287400793650794,0.7816
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Australia and Oceania",3,"SC","Import",0.0163966049382716,2.921752,0.00053615520282187,3.82967,NA,NA
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Europe",3,"SC","Export",0.13989274691358,295.203505,0.209172178130511,317.709156,0.192806216931217,124.904519
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Europe",3,"SC","Import",0.302730930335097,586.526944,0.259544973544974,938.133031,0,679.711374
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","Europe",4,"SC","Import",0.302730930335097,586.526944,NA,NA,0.187061507936508,0
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","South/Central America",3,"SC","Export",0.00116997354497354,0.486389,NA,NA,NA,NA
"Charleston","71 Nat Etc Pearls, Prec Etc Stones, Pr Met Etc; Coin","South/Central America",3,"SC","Import",0.19396626984127,19.730054,0.214576058201058,21.621121,0,16.882606
"Charleston","72 Iron And Steel","Africa",3,"SC","Export",0.00566975308641975,0.155973,0.00117449294532628,0.069822,0.0358679453262787,0.39515
"Charleston","72 Iron And Steel","Africa",3,"SC","Import",0.18337676366843,3.22856,1.35966446208113,10.518183,0,15.860218
"Charleston","72 Iron And Steel","Asia",3,"SC","Export",14.5358153659612,88.309225,19.8822745811287,112.989,8.64482043650794,69.453255
"Charleston","72 Iron And Steel","Asia",3,"SC","Import",5.27969025573192,68.692499,9.89282760141093,135.454389,7.45216280864198,141.570928
"Charleston","72 Iron And Steel","Asia",4,"SC","Export",14.5358153659612,88.309225,NA,NA,NA,NA
"Charleston","72 Iron And Steel","Australia and Oceania",3,"SC","Export",0.144676366843034,0.819331,0.00241358024691358,0.209803,0.0171143077601411,0.573572
"Charleston","72 Iron And Steel","Australia and Oceania",3,"SC","Import",1.58069620811287,39.756698,1.35522134038801,41.869697,0,25.836471
"Charleston","72 Iron And Steel","Europe",3,"SC","Export",0.923073633156966,21.465401,0.768661155202822,11.263811,0.535235339506173,12.230712
"Charleston","72 Iron And Steel","Europe",3,"SC","Import",83.1260331790123,339.224284,101.774589506173,579.830008,0,404.786486
"Charleston","72 Iron And Steel","Europe",4,"SC","Import",83.1260331790123,339.224284,101.774589506173,579.830008,57.819462191358,0
"Charleston","72 Iron And Steel","North America",3,"SC","Export",10.6302358906526,92.283319,22.7252776675485,215.656317,16.1126349206349,151.495075
"Charleston","72 Iron And Steel","North America",3,"SC","Import",5.52385394620811,13.869735,0.748015652557319,2.334383,0,0.144361
"Charleston","72 Iron And Steel","South/Central America",3,"SC","Export",0.265096340388007,5.461165,0.104543761022928,2.281838,0.117903108465608,2.323144
"Charleston","72 Iron And Steel","South/Central America",3,"SC","Import",123.547559193122,400.863351,156.80752138448,746.37125,0,865.771435
"Charleston","73 Articles Of Iron Or Steel","Africa",3,"SC","Export",0.0713358686067019,4.98611,0.0389146825396825,3.629354,0.044085758377425,5.138043
"Charleston","73 Articles Of Iron Or Steel","Africa",3,"SC","Import",0.428763558201058,4.802476,0.659635471781305,10.068559,0,14.321021
"Charleston","73 Articles Of Iron Or Steel","Asia",3,"SC","Export",2.19122894620811,58.864663,2.06119697971781,101.200409,0.803659391534392,39.01019
"Charleston","73 Articles Of Iron Or Steel","Asia",3,"SC","Import",25.8533055555556,534.114819,30.936212962963,679.911264,37.0481108906526,917.551491
