"Port","Commodity","Region","Year","Mode","State","trade_type","Tons_2022","Value_2022"
"Miami International Airport","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Africa",2022,4,"FL","Export",0.000769731040564374,0.263399
"Miami International Airport","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Asia",2022,4,"FL","Export",0.0279065255731922,2.961706
"Miami International Airport","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Australia and Oceania",2022,4,"FL","Export",0.000300485008818342,0.016405
"Miami International Airport","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","Europe",2022,4,"FL","Export",0.0622014991181658,4.057129
"Miami International Airport","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","North America",2022,4,"FL","Export",0.00257859347442681,0.489314
"Miami International Airport","34 Soap Etc; Waxes, Polish Etc; Candles; Dental Preps","South/Central America",2022,4,"FL","Export",0.384270502645503,35.908624
"Miami International Airport","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Africa",2022,4,"FL","Export",0.000348765432098765,0.108949
"Miami International Airport","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Asia",2022,4,"FL","Export",0.00706227954144621,1.608857
"Miami International Airport","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Australia and Oceania",2022,4,"FL","Export",0.00010570987654321,0.016551
"Miami International Airport","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","Europe",2022,4,"FL","Export",0.0081603835978836,1.902369
"Miami International Airport","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","North America",2022,4,"FL","Export",0.000291225749559083,0.088067
"Miami International Airport","35 Albuminoidal Subst; Modified Starch; Glue; Enzymes","South/Central America",2022,4,"FL","Export",0.172588624338624,40.04565
"Miami International Airport","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Africa",2022,4,"FL","Export",8.31128747795414e-05,0.121789
"Miami International Airport","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Asia",2022,4,"FL","Export",0.000283950617283951,0.19856
"Miami International Airport","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Australia and Oceania",2022,4,"FL","Export",3.85802469135802e-06,0.008468
"Miami International Airport","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","Europe",2022,4,"FL","Export",0.000983134920634921,1.516527
"Miami International Airport","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","North America",2022,4,"FL","Export",0.00170987654320988,1.392375
"Miami International Airport","36 Explosives; Pyrotechnics; Matches; Pyro Alloys Etc","South/Central America",2022,4,"FL","Export",0.0615855379188713,26.00447
"Miami International Airport","37 Photographic Or Cinematographic Goods","Africa",2022,4,"FL","Export",2.51322751322751e-05,0.008244
"Miami International Airport","37 Photographic Or Cinematographic Goods","Asia",2022,4,"FL","Export",0.0371981922398589,1.890606
"Miami International Airport","37 Photographic Or Cinematographic Goods","Europe",2022,4,"FL","Export",0.00164285714285714,0.197411
"Miami International Airport","37 Photographic Or Cinematographic Goods","North America",2022,4,"FL","Export",0.000153769841269841,0.080254
"Miami International Airport","37 Photographic Or Cinematographic Goods","South/Central America",2022,4,"FL","Export",0.0601266534391534,17.61776
"Miami International Airport","38 Miscellaneous Chemical Products","Africa",2022,4,"FL","Export",0.0223860229276896,2.258119
"Miami International Airport","38 Miscellaneous Chemical Products","Asia",2022,4,"FL","Export",0.0537748015873016,19.674366
"Miami International Airport","38 Miscellaneous Chemical Products","Australia and Oceania",2022,4,"FL","Export",0.00645690035273369,5.563871
"Miami International Airport","38 Miscellaneous Chemical Products","Europe",2022,4,"FL","Export",0.0509370590828924,18.143812
"Miami International Airport","38 Miscellaneous Chemical Products","North America",2022,4,"FL","Export",0.00721836419753086,5.576621
"Miami International Airport","38 Miscellaneous Chemical Products","South/Central America",2022,4,"FL","Export",1.47764131393298,613.941908
"Miami International Airport","39 Plastics And Articles Thereof","Africa",2022,4,"FL","Export",0.0175580908289242,7.247039
"Miami International Airport","39 Plastics And Articles Thereof","Asia",2022,4,"FL","Export",0.218203373015873,33.471797
"Miami International Airport","39 Plastics And Articles Thereof","Australia and Oceania",2022,4,"FL","Export",0.00218694885361552,0.771305
"Miami International Airport","39 Plastics And Articles Thereof","Europe",2022,4,"FL","Export",0.316795965608466,54.278105
"Miami International Airport","39 Plastics And Articles Thereof","North America",2022,4,"FL","Export",0.0120104717813051,3.596992
"Miami International Airport","39 Plastics And Articles Thereof","South/Central America",2022,4,"FL","Export",1.88538249559083,466.057315
"Miami International Airport","40 Rubber And Articles Thereof","Africa",2022,4,"FL","Export",0.0017038139329806,0.68734
"Miami International Airport","40 Rubber And Articles Thereof","Asia",2022,4,"FL","Export",0.0142581569664903,4.017835
"Miami International Airport","40 Rubber And Articles Thereof","Australia and Oceania",2022,4,"FL","Export",0.000388558201058201,0.279414
"Miami International Airport","40 Rubber And Articles Thereof","Europe",2022,4,"FL","Export",0.0223159171075838,10.662035
"Miami International Airport","40 Rubber And Articles Thereof","North America",2022,4,"FL","Export",0.000806768077601411,1.963213
"Miami International Airport","40 Rubber And Articles Thereof","South/Central America",2022,4,"FL","Export",0.873952491181658,122.170979
"Miami International Airport","41 Raw Hides And Skins (no Furskins) And Leather","Asia",2022,4,"FL","Export",0.000551477072310406,0.328337
"Miami International Airport","41 Raw Hides And Skins (no Furskins) And Leather","Europe",2022,4,"FL","Export",0.00269003527336861,1.79268
"Miami International Airport","41 Raw Hides And Skins (no Furskins) And Leather","North America",2022,4,"FL","Export",4.73985890652557e-05,0.025477
"Miami International Airport","41 Raw Hides And Skins (no Furskins) And Leather","South/Central America",2022,4,"FL","Export",0.00429872134038801,0.938871
"Miami International Airport","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Africa",2022,4,"FL","Export",0.000533509700176367,0.174294
"Miami International Airport","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Asia",2022,4,"FL","Export",0.0045353835978836,3.979516
"Miami International Airport","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Australia and Oceania",2022,4,"FL","Export",0.000545304232804233,0.240377
"Miami International Airport","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","Europe",2022,4,"FL","Export",0.0110363756613757,6.645034
"Miami International Airport","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","North America",2022,4,"FL","Export",0.00160152116402116,0.623616
"Miami International Airport","42 Leather Art; Saddlery Etc; Handbags Etc; Gut Art","South/Central America",2022,4,"FL","Export",0.0620422178130511,27.031691
"Miami International Airport","43 Furskins And Artificial Fur; Manufactures Thereof","Asia",2022,4,"FL","Export",3.7037037037037e-05,0.016832
"Miami International Airport","43 Furskins And Artificial Fur; Manufactures Thereof","Australia and Oceania",2022,4,"FL","Export",2.45811287477954e-05,0.007321
"Miami International Airport","43 Furskins And Artificial Fur; Manufactures Thereof","Europe",2022,4,"FL","Export",0.000651234567901235,0.434811
"Miami International Airport","43 Furskins And Artificial Fur; Manufactures Thereof","South/Central America",2022,4,"FL","Export",0.00129651675485009,0.57405
"Miami International Airport","44 Wood And Articles Of Wood; Wood Charcoal","Africa",2022,4,"FL","Export",0.00207142857142857,0.036045
"Miami International Airport","44 Wood And Articles Of Wood; Wood Charcoal","Asia",2022,4,"FL","Export",0.000913470017636684,0.491097
"Miami International Airport","44 Wood And Articles Of Wood; Wood Charcoal","Australia and Oceania",2022,4,"FL","Export",0.000215057319223986,0.026922
"Miami International Airport","44 Wood And Articles Of Wood; Wood Charcoal","Europe",2022,4,"FL","Export",0.0178462301587302,1.041406
"Miami International Airport","44 Wood And Articles Of Wood; Wood Charcoal","North America",2022,4,"FL","Export",0.000435846560846561,0.030707
"Miami International Airport","44 Wood And Articles Of Wood; Wood Charcoal","South/Central America",2022,4,"FL","Export",0.120960978835979,3.81763
"Miami International Airport","45 Cork And Articles Of Cork","Europe",2022,4,"FL","Export",9.75529100529101e-05,0.015288
"Miami International Airport","45 Cork And Articles Of Cork","South/Central America",2022,4,"FL","Export",0.00824757495590829,0.215613
"Miami International Airport","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","Europe",2022,4,"FL","Export",5.51146384479718e-05,0.019188
"Miami International Airport","46 Mfr Of Straw, Esparto Etc.; Basketware & Wickerwrk","South/Central America",2022,4,"FL","Export",0.00026984126984127,0.045186
"Miami International Airport","47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd","Asia",2022,4,"FL","Export",0.0115071649029982,0.160865
"Miami International Airport","47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd","Europe",2022,4,"FL","Export",0.00202226631393298,0.062669
"Miami International Airport","47 Wood Pulp Etc; Recovd (waste & Scrap) ppr & pprbd","South/Central America",2022,4,"FL","Export",0.0585988756613757,0.461468
"Miami International Airport","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Africa",2022,4,"FL","Export",0.0010461860670194,0.080981
"Miami International Airport","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Asia",2022,4,"FL","Export",0.00791203703703704,0.563303
"Miami International Airport","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Australia and Oceania",2022,4,"FL","Export",0.000355379188712522,0.064908
"Miami International Airport","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","Europe",2022,4,"FL","Export",0.0160208333333333,0.946295
"Miami International Airport","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","North America",2022,4,"FL","Export",0.0104390432098765,0.572171
"Miami International Airport","48 Paper & Paperboard & Articles (inc Papr Pulp Artl)","South/Central America",2022,4,"FL","Export",0.606561728395062,36.879804
"Miami International Airport","49 Printed Books, Newspapers Etc; Manuscripts Etc","Africa",2022,4,"FL","Export",0.000275352733686067,0.083507
"Miami International Airport","49 Printed Books, Newspapers Etc; Manuscripts Etc","Asia",2022,4,"FL","Export",0.00681205908289242,0.914851
"Miami International Airport","49 Printed Books, Newspapers Etc; Manuscripts Etc","Australia and Oceania",2022,4,"FL","Export",5.51146384479718e-07,0.00495
"Miami International Airport","49 Printed Books, Newspapers Etc; Manuscripts Etc","Europe",2022,4,"FL","Export",0.0365622795414462,16.263293
"Miami International Airport","49 Printed Books, Newspapers Etc; Manuscripts Etc","North America",2022,4,"FL","Export",0.00198423721340388,0.648838
"Miami International Airport","49 Printed Books, Newspapers Etc; Manuscripts Etc","South/Central America",2022,4,"FL","Export",0.207694885361552,73.542153
"Miami International Airport","50 Silk, Including Yarns And Woven Fabric Thereof","Europe",2022,4,"FL","Export",6.61375661375661e-07,0.00438
"Miami International Airport","50 Silk, Including Yarns And Woven Fabric Thereof","South/Central America",2022,4,"FL","Export",0.00043287037037037,0.24759
"Miami International Airport","51 Wool & Animal Hair, Including Yarn & Woven Fabric","Asia",2022,4,"FL","Export",9.44664902998236e-05,0.013
"Miami International Airport","51 Wool & Animal Hair, Including Yarn & Woven Fabric","Europe",2022,4,"FL","Export",0.000292879188712522,0.067886
"Miami International Airport","51 Wool & Animal Hair, Including Yarn & Woven Fabric","South/Central America",2022,4,"FL","Export",0.00782980599647266,2.916801
"Miami International Airport","52 Cotton, Including Yarn And Woven Fabric Thereof","Asia",2022,4,"FL","Export",0.00062037037037037,0.029036
"Miami International Airport","52 Cotton, Including Yarn And Woven Fabric Thereof","Europe",2022,4,"FL","Export",0.00148655202821869,0.273399
"Miami International Airport","52 Cotton, Including Yarn And Woven Fabric Thereof","North America",2022,4,"FL","Export",0.000557429453262787,0.024214
"Miami International Airport","52 Cotton, Including Yarn And Woven Fabric Thereof","South/Central America",2022,4,"FL","Export",0.0170038580246914,1.060638
"Miami International Airport","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Africa",2022,4,"FL","Export",1.60934744268078e-05,0.01
"Miami International Airport","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","Europe",2022,4,"FL","Export",0.000513447971781305,0.240287
"Miami International Airport","53 Veg Text Fib Nesoi; Veg Fib & Paper Yns & Wov Fab","South/Central America",2022,4,"FL","Export",0.032682208994709,0.861507
"Miami International Airport","54 Manmade Filaments, Including Yarns & Woven Fabrics","Africa",2022,4,"FL","Export",2.01719576719577e-05,0.101399
"Miami International Airport","54 Manmade Filaments, Including Yarns & Woven Fabrics","Asia",2022,4,"FL","Export",0.0179097222222222,2.740392
"Miami International Airport","54 Manmade Filaments, Including Yarns & Woven Fabrics","Australia and Oceania",2022,4,"FL","Export",3.24074074074074e-05,0.003156
"Miami International Airport","54 Manmade Filaments, Including Yarns & Woven Fabrics","Europe",2022,4,"FL","Export",0.00230257936507937,0.429319
"Miami International Airport","54 Manmade Filaments, Including Yarns & Woven Fabrics","North America",2022,4,"FL","Export",0.000164792768959436,0.061508
"Miami International Airport","54 Manmade Filaments, Including Yarns & Woven Fabrics","South/Central America",2022,4,"FL","Export",0.146067570546737,17.517075
"Miami International Airport","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Africa",2022,4,"FL","Export",7.38536155202822e-06,0.002516
"Miami International Airport","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Asia",2022,4,"FL","Export",0.00227215608465608,0.48422
"Miami International Airport","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","Europe",2022,4,"FL","Export",0.00431393298059965,0.601779
"Miami International Airport","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","North America",2022,4,"FL","Export",0.000666666666666667,0.071673
"Miami International Airport","55 Manmade Staple Fibers, Incl Yarns & Woven Fabrics","South/Central America",2022,4,"FL","Export",0.0422682980599647,5.953296
"Miami International Airport","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Africa",2022,4,"FL","Export",9.31437389770723e-05,0.011153
"Miami International Airport","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Asia",2022,4,"FL","Export",0.00417052469135802,0.621577
"Miami International Airport","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Australia and Oceania",2022,4,"FL","Export",5.09259259259259e-05,0.012528
"Miami International Airport","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","Europe",2022,4,"FL","Export",0.0103535052910053,0.840559
"Miami International Airport","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","North America",2022,4,"FL","Export",0.00050407848324515,0.1168
"Miami International Airport","56 Wadding, Felt Etc; Sp Yarn; Twine, Ropes Etc.","South/Central America",2022,4,"FL","Export",0.153153549382716,20.372614
